Year,Quarter,Month,Day,Sum of Dept,IsHoliday,Sum of Month_Num,Price,Season,Store,Sum of Week_Num,Sum of Weekly_Sales,Sum of Year
2010,Qtr 1,February,5,87,false,2,1203.137,Winter,26,6,12032.27,2010
2010,Qtr 1,February,5,17,false,2,1204.493,Winter,41,6,12046.93,2010
2010,Qtr 1,February,5,13,false,2,1205.45,Winter,30,6,12059.2,2010
2010,Qtr 1,February,5,11,false,2,1205.703,Winter,41,6,12054.83,2010
2010,Qtr 1,February,5,56,false,2,121.064,Winter,39,6,1211.64,2010
2010,Qtr 1,February,5,83,false,2,121.22,Winter,17,6,1208.5,2010
2010,Qtr 1,February,5,48,false,2,121.27,Winter,17,6,1215,2010
2010,Qtr 1,February,5,40,false,2,1211.125,Winter,36,6,12108.45,2010
2010,Qtr 1,February,5,55,false,2,1212.869,Winter,40,6,12132.29,2010
2010,Qtr 1,February,5,11,false,2,1214.103,Winter,22,6,12140.93,2010
2010,Qtr 1,February,5,74,false,2,1214.106,Winter,32,6,12145.76,2010
2010,Qtr 1,February,5,33,false,2,1215.405,Winter,11,6,12152.95,2010
2010,Qtr 1,February,5,24,false,2,1217.685,Winter,35,6,12180.85,2010
2010,Qtr 1,February,5,28,false,2,122.597,Winter,4,6,1226.67,2010
2010,Qtr 1,February,5,56,false,2,122.6,Winter,24,6,1228,2010
2010,Qtr 1,February,5,21,false,2,122.606,Winter,3,6,1228.56,2010
2010,Qtr 1,February,5,28,false,2,122.787,Winter,19,6,1232.07,2010
2010,Qtr 1,February,5,37,false,2,122.873,Winter,40,6,1233.23,2010
2010,Qtr 1,February,5,85,false,2,122.899,Winter,31,6,1230.59,2010
2010,Qtr 1,February,5,9,false,2,1222.092,Winter,7,6,12221.42,2010
2010,Qtr 1,February,5,1,false,2,1223.838,Winter,15,6,12239.38,2010
2010,Qtr 1,February,5,21,false,2,1224.762,Winter,10,6,12250.22,2010
2010,Qtr 1,February,5,74,false,2,1225.614,Winter,1,6,12251.94,2010
2010,Qtr 1,February,5,90,false,2,1226.292,Winter,29,6,12260.92,2010
2010,Qtr 1,February,5,11,false,2,1227.047,Winter,9,6,12275.17,2010
2010,Qtr 1,February,5,82,false,2,1229.079,Winter,21,6,12290.59,2010
2010,Qtr 1,February,5,52,false,2,123.065,Winter,41,6,1233.65,2010
2010,Qtr 1,February,5,72,false,2,12306.64,Winter,13,6,123071.3,2010
2010,Qtr 1,February,5,10,false,2,1232.275,Winter,17,6,12323.85,2010
2010,Qtr 1,February,5,33,false,2,1234.647,Winter,20,6,12349.27,2010
2010,Qtr 1,February,5,9,false,2,1235.467,Winter,19,6,12355.07,2010
2010,Qtr 1,February,5,10,false,2,1238.312,Winter,21,6,12382.72,2010
2010,Qtr 1,February,5,10,false,2,1238.682,Winter,40,6,12385.22,2010
2010,Qtr 1,February,5,24,false,2,1238.763,Winter,12,6,12389.13,2010
2010,Qtr 1,February,5,2,false,2,12395.738,Winter,10,6,123952.48,2010
2010,Qtr 1,February,5,23,false,2,1242.844,Winter,34,6,12431.14,2010
2010,Qtr 1,February,5,9,false,2,1244.971,Winter,35,6,12454.61,2010
2010,Qtr 1,February,5,17,false,2,1245.197,Winter,45,6,12451.57,2010
2010,Qtr 1,February,5,20,false,2,1245.35,Winter,13,6,12450.8,2010
2010,Qtr 1,February,5,26,false,2,1246.46,Winter,27,6,12464.1,2010
2010,Qtr 1,February,5,22,false,2,1247.89,Winter,19,6,12478,2010
2010,Qtr 1,February,5,26,false,2,1248.041,Winter,14,6,12480.71,2010
2010,Qtr 1,February,5,36,false,2,125.1,Winter,13,6,1247.5,2010
2010,Qtr 1,February,5,56,false,2,125.215,Winter,8,6,1251.85,2010
2010,Qtr 1,February,5,11,false,2,125.303,Winter,30,6,1255.03,2010
2010,Qtr 1,February,5,14,false,2,125.782,Winter,37,6,1254.02,2010
2010,Qtr 1,February,5,96,false,2,1250.499,Winter,24,6,12506.79,2010
2010,Qtr 1,February,5,7,false,2,1251.607,Winter,34,6,12513.47,2010
2010,Qtr 1,February,5,9,false,2,1253.432,Winter,14,6,12532.12,2010
2010,Qtr 1,February,5,46,false,2,1255.552,Winter,16,6,12553.92,2010
2010,Qtr 1,February,5,82,false,2,1257.596,Winter,17,6,12572.26,2010
2010,Qtr 1,February,5,95,false,2,12573.973,Winter,13,6,125740.33,2010
2010,Qtr 1,February,5,82,false,2,1258.397,Winter,18,6,12587.97,2010
2010,Qtr 1,February,5,31,false,2,126.06,Winter,40,6,1263.5,2010
2010,Qtr 1,February,5,41,false,2,126.552,Winter,11,6,1261.02,2010
2010,Qtr 1,February,5,31,false,2,126.846,Winter,3,6,1272.76,2010
2010,Qtr 1,February,5,28,false,2,126.888,Winter,31,6,1267.58,2010
2010,Qtr 1,February,5,23,false,2,1260.219,Winter,25,6,12602.69,2010
2010,Qtr 1,February,5,83,false,2,1260.723,Winter,27,6,12602.43,2010
2010,Qtr 1,February,5,46,false,2,1262.695,Winter,7,6,12628.85,2010
2010,Qtr 1,February,5,9,false,2,1263.416,Winter,17,6,12639.16,2010
2010,Qtr 1,February,5,21,false,2,1263.552,Winter,2,6,12636.72,2010
2010,Qtr 1,February,5,11,false,2,1263.594,Winter,40,6,12635.04,2010
2010,Qtr 1,February,5,33,false,2,1264.794,Winter,4,6,12645.74,2010
2010,Qtr 1,February,5,52,false,2,127.203,Winter,34,6,1275.13,2010
2010,Qtr 1,February,5,46,false,2,1273.753,Winter,15,6,12739.03,2010
2010,Qtr 1,February,5,2,false,2,1274.866,Winter,30,6,12745.86,2010
2010,Qtr 1,February,5,23,false,2,1277.275,Winter,41,6,12772.85,2010
2010,Qtr 1,February,5,11,false,2,1278.845,Winter,31,6,12785.85,2010
2010,Qtr 1,February,5,1,false,2,1278.905,Winter,16,6,12786.85,2010
2010,Qtr 1,February,5,79,false,2,1279.162,Winter,42,6,12794.42,2010
2010,Qtr 1,February,5,96,false,2,1279.643,Winter,40,6,12800.43,2010
2010,Qtr 1,February,5,18,false,2,128.54,Winter,45,6,1287.5,2010
2010,Qtr 1,February,5,27,false,2,128.95,Winter,32,6,1290.5,2010
2010,Qtr 1,February,5,33,false,2,1284.029,Winter,18,6,12836.89,2010
2010,Qtr 1,February,5,1,false,2,1286.07,Winter,9,6,12861.4,2010
2010,Qtr 1,February,5,33,false,2,1287.544,Winter,35,6,12880.24,2010
2010,Qtr 1,February,5,81,false,2,1287.85,Winter,18,6,12880.9,2010
2010,Qtr 1,February,5,92,false,2,12875.606,Winter,19,6,128753.26,2010
2010,Qtr 1,February,5,98,false,2,1290.322,Winter,4,6,12899.52,2010
2010,Qtr 1,February,5,14,false,2,1290.332,Winter,32,6,12904.32,2010
2010,Qtr 1,February,5,38,false,2,12952.782,Winter,14,6,129530.62,2010
2010,Qtr 1,February,5,81,false,2,1298.146,Winter,30,6,12982.66,2010
2010,Qtr 1,February,5,92,false,2,12999.078,Winter,31,6,129993.58,2010
2010,Qtr 1,February,5,42,false,2,13.29,Winter,42,6,131.7,2010
2010,Qtr 1,February,5,31,false,2,13.348,Winter,37,6,134.88,2010
2010,Qtr 1,February,5,60,false,2,13.37,Winter,3,6,132,2010
2010,Qtr 1,February,5,54,false,2,13.4,Winter,3,6,133,2010
2010,Qtr 1,February,5,28,false,2,13.4,Winter,30,6,131.5,2010
2010,Qtr 1,February,5,54,false,2,13.67,Winter,15,6,135,2010
2010,Qtr 1,February,5,85,false,2,13.961,Winter,43,6,134.71,2010
2010,Qtr 1,February,5,59,false,2,130.653,Winter,12,6,1305.43,2010
2010,Qtr 1,February,5,71,false,2,1302.448,Winter,12,6,13024.98,2010
2010,Qtr 1,February,5,34,false,2,1305.51,Winter,15,6,13059.9,2010
2010,Qtr 1,February,5,4,false,2,1306.939,Winter,36,6,13071.49,2010
2010,Qtr 1,February,5,95,false,2,13072.498,Winter,4,6,130722.18,2010
2010,Qtr 1,February,5,35,false,2,131.21,Winter,15,6,1312,2010
2010,Qtr 1,February,5,20,false,2,131.324,Winter,5,6,1308.84,2010
2010,Qtr 1,February,5,7,false,2,1312.617,Winter,26,6,13121.67,2010
2010,Qtr 1,February,5,11,false,2,1313.198,Winter,32,6,13135.58,2010
2010,Qtr 1,February,5,67,false,2,1313.428,Winter,22,6,13129.68,2010
2010,Qtr 1,February,5,32,false,2,1319.327,Winter,28,6,13194.17,2010
2010,Qtr 1,February,5,28,false,2,132.37,Winter,23,6,1322.6,2010
2010,Qtr 1,February,5,17,false,2,1322.426,Winter,1,6,13223.76,2010
2010,Qtr 1,February,5,11,false,2,1324.056,Winter,17,6,13238.96,2010
2010,Qtr 1,February,5,26,false,2,1325.233,Winter,13,6,13248.53,2010
2010,Qtr 1,February,5,11,false,2,1325.671,Winter,15,6,13259.31,2010
2010,Qtr 1,February,5,14,false,2,1326.675,Winter,41,6,13263.25,2010
2010,Qtr 1,February,5,4,false,2,1327.224,Winter,29,6,13267.94,2010
2010,Qtr 1,February,5,82,false,2,1327.787,Winter,32,6,13282.47,2010
2010,Qtr 1,February,5,23,false,2,1329.139,Winter,7,6,13288.19,2010
2010,Qtr 1,February,5,5,false,2,1329.51,Winter,16,6,13295.8,2010
2010,Qtr 1,February,5,28,false,2,133.454,Winter,11,6,1332.24,2010
2010,Qtr 1,February,5,93,false,2,133.753,Winter,10,6,1337.33,2010
2010,Qtr 1,February,5,3,false,2,1330.666,Winter,39,6,13308.76,2010
2010,Qtr 1,February,5,95,false,2,13314.577,Winter,27,6,133147.07,2010
2010,Qtr 1,February,5,8,false,2,1332.996,Winter,30,6,13333.96,2010
2010,Qtr 1,February,5,26,false,2,1338.663,Winter,18,6,13386.53,2010
2010,Qtr 1,February,5,22,false,2,1339.947,Winter,21,6,13400.77,2010
2010,Qtr 1,February,5,97,false,2,134.722,Winter,16,6,1344.22,2010
2010,Qtr 1,February,5,26,false,2,1341.209,Winter,2,6,13414.69,2010
2010,Qtr 1,February,5,4,false,2,1341.923,Winter,7,6,13418.73,2010
2010,Qtr 1,February,5,7,false,2,1342.163,Winter,31,6,13422.33,2010
2010,Qtr 1,February,5,5,false,2,1345.916,Winter,7,6,13463.36,2010
2010,Qtr 1,February,5,29,false,2,1347.423,Winter,11,6,13470.53,2010
2010,Qtr 1,February,5,87,false,2,1347.956,Winter,13,6,13482.46,2010
2010,Qtr 1,February,5,16,false,2,135.25,Winter,37,6,1355.9,2010
2010,Qtr 1,February,5,55,false,2,1354.114,Winter,22,6,13538.84,2010
2010,Qtr 1,February,5,92,false,2,13546.808,Winter,28,6,135470.78,2010
2010,Qtr 1,February,5,23,false,2,1355.853,Winter,39,6,13554.53,2010
2010,Qtr 1,February,5,98,false,2,1358.107,Winter,27,6,13579.67,2010
2010,Qtr 1,February,5,82,false,2,1358.265,Winter,39,6,13580.95,2010
2010,Qtr 1,February,5,92,false,2,13596.764,Winter,24,6,135963.44,2010
2010,Qtr 1,February,5,74,false,2,1360.145,Winter,15,6,13596.75,2010
2010,Qtr 1,February,5,22,false,2,1362.628,Winter,1,6,13623.98,2010
2010,Qtr 1,February,5,90,false,2,1363.687,Winter,25,6,13634.27,2010
2010,Qtr 1,February,5,80,false,2,1366.31,Winter,11,6,13666.6,2010
2010,Qtr 1,February,5,25,false,2,1366.545,Winter,35,6,13661.25,2010
2010,Qtr 1,February,5,18,false,2,137.27,Winter,16,6,1369,2010
2010,Qtr 1,February,5,6,false,2,137.675,Winter,5,6,1373.45,2010
2010,Qtr 1,February,5,20,false,2,1372.775,Winter,14,6,13731.35,2010
2010,Qtr 1,February,5,14,false,2,1372.776,Winter,15,6,13723.46,2010
2010,Qtr 1,February,5,3,false,2,1373.592,Winter,1,6,13740.12,2010
2010,Qtr 1,February,5,98,false,2,1377.06,Winter,28,6,13768.1,2010
2010,Qtr 1,February,5,97,false,2,1377.315,Winter,37,6,13777.15,2010
2010,Qtr 1,February,5,22,false,2,1378.157,Winter,31,6,13778.67,2010
2010,Qtr 1,February,5,19,false,2,138.24,Winter,15,6,1381.4,2010
2010,Qtr 1,February,5,56,false,2,138.52,Winter,23,6,1381.4,2010
2010,Qtr 1,February,5,71,false,2,1382.16,Winter,28,6,13825.5,2010
2010,Qtr 1,February,5,32,false,2,1387.53,Winter,6,6,13871.9,2010
2010,Qtr 1,February,5,3,false,2,1388.001,Winter,28,6,13879.91,2010
2010,Qtr 1,February,5,72,false,2,13889.942,Winter,4,6,138901.12,2010
2010,Qtr 1,February,5,97,false,2,1389.067,Winter,30,6,13894.37,2010
2010,Qtr 1,February,5,22,false,2,1390.343,Winter,45,6,13899.73,2010
2010,Qtr 1,February,5,71,false,2,1393.345,Winter,11,6,13930.35,2010
2010,Qtr 1,February,5,87,false,2,1394.578,Winter,12,6,13947.68,2010
2010,Qtr 1,February,5,67,false,2,1396.649,Winter,6,6,13970.69,2010
2010,Qtr 1,February,5,92,false,2,13988.844,Winter,1,6,139884.94,2010
2010,Qtr 1,February,5,7,false,2,1399.847,Winter,40,6,13996.67,2010
2010,Qtr 1,February,5,60,false,2,14.09,Winter,33,6,140.8,2010
2010,Qtr 1,February,5,36,false,2,14.2,Winter,34,6,143,2010
2010,Qtr 1,February,5,19,false,2,14.27,Winter,27,6,140,2010
2010,Qtr 1,February,5,60,false,2,14.44,Winter,45,6,140.8,2010
2010,Qtr 1,February,5,60,false,2,14.55,Winter,40,6,140.8,2010
2010,Qtr 1,February,5,98,false,2,14.785,Winter,22,6,150.75,2010
2010,Qtr 1,February,5,28,false,2,14.815,Winter,37,6,150.85,2010
2010,Qtr 1,February,5,54,false,2,14.96,Winter,22,6,150,2010
2010,Qtr 1,February,5,14,false,2,140.32,Winter,43,6,1406.9,2010
2010,Qtr 1,February,5,59,false,2,140.464,Winter,1,6,1409.34,2010
2010,Qtr 1,February,5,96,false,2,140.59,Winter,32,6,1409.9,2010
2010,Qtr 1,February,5,96,false,2,1400.09,Winter,19,6,13998.8,2010
2010,Qtr 1,February,5,4,false,2,1406.154,Winter,30,6,14058.94,2010
2010,Qtr 1,February,5,85,false,2,141.008,Winter,29,6,1409.28,2010
2010,Qtr 1,February,5,31,false,2,141.014,Winter,32,6,1406.74,2010
2010,Qtr 1,February,5,60,false,2,141.66,Winter,1,6,1416.8,2010
2010,Qtr 1,February,5,58,false,2,141.81,Winter,25,6,1419,2010
2010,Qtr 1,February,5,82,false,2,1410.939,Winter,22,6,14109.19,2010
2010,Qtr 1,February,5,81,false,2,1411.752,Winter,11,6,14115.82,2010
2010,Qtr 1,February,5,98,false,2,1415.287,Winter,19,6,14149.07,2010
2010,Qtr 1,February,5,25,false,2,1417.32,Winter,18,6,14177,2010
2010,Qtr 1,February,5,13,false,2,1419.735,Winter,36,6,14195.05,2010
2010,Qtr 1,February,5,28,false,2,142.59,Winter,14,6,1426.9,2010
2010,Qtr 1,February,5,80,false,2,1422.674,Winter,6,6,14222.74,2010
2010,Qtr 1,February,5,67,false,2,1423.989,Winter,19,6,14243.49,2010
2010,Qtr 1,February,5,32,false,2,1425.15,Winter,12,6,14254.5,2010
2010,Qtr 1,February,5,55,false,2,1425.475,Winter,27,6,14258.35,2010
2010,Qtr 1,February,5,46,false,2,1425.58,Winter,24,6,14257.1,2010
2010,Qtr 1,February,5,74,false,2,1426.813,Winter,21,6,14273.03,2010
2010,Qtr 1,February,5,3,false,2,143.219,Winter,37,6,1434.29,2010
2010,Qtr 1,February,5,14,false,2,143.231,Winter,42,6,1429.11,2010
2010,Qtr 1,February,5,31,false,2,143.68,Winter,29,6,1432,2010
2010,Qtr 1,February,5,95,false,2,14300.471,Winter,2,6,143002.81,2010
2010,Qtr 1,February,5,80,false,2,1431.197,Winter,41,6,14315.57,2010
2010,Qtr 1,February,5,4,false,2,1432.211,Winter,16,6,14319.11,2010
2010,Qtr 1,February,5,8,false,2,1433.766,Winter,5,6,14337.76,2010
2010,Qtr 1,February,5,22,false,2,1435.005,Winter,24,6,14347.05,2010
2010,Qtr 1,February,5,82,false,2,1435.139,Winter,31,6,14356.09,2010
2010,Qtr 1,February,5,34,false,2,1435.373,Winter,1,6,14350.83,2010
2010,Qtr 1,February,5,67,false,2,1439.118,Winter,27,6,14392.58,2010
2010,Qtr 1,February,5,19,false,2,144.028,Winter,9,6,1441.38,2010
2010,Qtr 1,February,5,80,false,2,144.078,Winter,22,6,1445.48,2010
2010,Qtr 1,February,5,18,false,2,144.47,Winter,5,6,1444,2010
2010,Qtr 1,February,5,90,false,2,145.925,Winter,3,6,1460.05,2010
2010,Qtr 1,February,5,17,false,2,1450.527,Winter,12,6,14502.57,2010
2010,Qtr 1,February,5,4,false,2,1452.315,Winter,42,6,14521.55,2010
2010,Qtr 1,February,5,14,false,2,1453.756,Winter,45,6,14535.96,2010
2010,Qtr 1,February,5,79,false,2,1456.608,Winter,9,6,14562.38,2010
2010,Qtr 1,February,5,25,false,2,1457.47,Winter,23,6,14571.5,2010
2010,Qtr 1,February,5,83,false,2,146.28,Winter,22,6,1467.8,2010
2010,Qtr 1,February,5,46,false,2,146.746,Winter,33,6,1470.46,2010
2010,Qtr 1,February,5,82,false,2,1460.526,Winter,24,6,14601.36,2010
2010,Qtr 1,February,5,3,false,2,1461.099,Winter,35,6,14612.19,2010
2010,Qtr 1,February,5,9,false,2,1466.416,Winter,27,6,14662.66,2010
2010,Qtr 1,February,5,67,false,2,1466.751,Winter,4,6,14670.81,2010
2010,Qtr 1,February,5,34,false,2,1467.902,Winter,24,6,14680.82,2010
2010,Qtr 1,February,5,98,false,2,1468.902,Winter,2,6,14693.62,2010
2010,Qtr 1,February,5,59,false,2,147.18,Winter,13,6,1472.5,2010
2010,Qtr 1,February,5,29,false,2,147.326,Winter,16,6,1473.16,2010
2010,Qtr 1,February,5,11,false,2,1470.724,Winter,34,6,14710.04,2010
2010,Qtr 1,February,5,1,false,2,1471.678,Winter,29,6,14715.68,2010
2010,Qtr 1,February,5,49,false,2,1472.948,Winter,6,6,14727.18,2010
2010,Qtr 1,February,5,30,false,2,1472.986,Winter,10,6,14727.96,2010
2010,Qtr 1,February,5,25,false,2,1473.03,Winter,6,6,14733,2010
2010,Qtr 1,February,5,87,false,2,1473.846,Winter,28,6,14734.56,2010
2010,Qtr 1,February,5,7,false,2,1474.403,Winter,45,6,14744.03,2010
2010,Qtr 1,February,5,13,false,2,1477.669,Winter,16,6,14779.59,2010
2010,Qtr 1,February,5,26,false,2,1478.382,Winter,23,6,14785.22,2010
2010,Qtr 1,February,5,81,false,2,1480.716,Winter,34,6,14804.56,2010
2010,Qtr 1,February,5,3,false,2,1482.89,Winter,6,6,14831,2010
2010,Qtr 1,February,5,6,false,2,1483.157,Winter,10,6,14833.87,2010
2010,Qtr 1,February,5,67,false,2,1486.66,Winter,14,6,14864.5,2010
2010,Qtr 1,February,5,30,false,2,149.1,Winter,16,6,1488,2010
2010,Qtr 1,February,5,36,false,2,149.4,Winter,19,6,1497,2010
2010,Qtr 1,February,5,9,false,2,1496.121,Winter,22,6,14965.71,2010
2010,Qtr 1,February,5,97,false,2,1497.32,Winter,26,6,14972.7,2010
2010,Qtr 1,February,5,8,false,2,1498.084,Winter,7,6,14979.64,2010
2010,Qtr 1,February,5,95,false,2,1498.361,Winter,5,6,14982.41,2010
2010,Qtr 1,February,5,98,false,4,1498.384,Winter,42,12,29969.88,4020
2010,Qtr 1,February,5,19,false,2,15.056,Winter,24,6,152.76,2010
2010,Qtr 1,February,5,28,false,2,15.446,Winter,38,6,157.16,2010
2010,Qtr 1,February,5,36,false,2,15.48,Winter,9,6,158,2010
2010,Qtr 1,February,5,36,false,2,15.56,Winter,29,6,153,2010
2010,Qtr 1,February,5,27,false,2,150.52,Winter,25,6,1501.5,2010
2010,Qtr 1,February,5,40,false,2,1500.93,Winter,38,6,15013.4,2010
2010,Qtr 1,February,5,72,false,2,15003.944,Winter,14,6,150038.04,2010
2010,Qtr 1,February,5,87,false,2,1503.238,Winter,22,6,15031.98,2010
2010,Qtr 1,February,5,23,false,2,1503.83,Winter,8,6,15034.2,2010
2010,Qtr 1,February,5,10,false,2,1505.246,Winter,35,6,15052.46,2010
2010,Qtr 1,February,5,5,false,2,1505.548,Winter,3,6,15051.48,2010
2010,Qtr 1,February,5,29,false,2,151.13,Winter,7,6,1509.5,2010
2010,Qtr 1,February,5,19,false,2,151.269,Winter,16,6,1514.29,2010
2010,Qtr 1,February,5,22,false,2,1511.519,Winter,12,6,15117.79,2010
2010,Qtr 1,February,5,34,false,2,1513.76,Winter,45,6,15134,2010
2010,Qtr 1,February,5,24,false,2,152.31,Winter,5,6,1520,2010
2010,Qtr 1,February,5,74,false,2,1520.25,Winter,45,6,15200.4,2010
2010,Qtr 1,February,5,40,false,2,1520.676,Winter,44,6,15206.56,2010
2010,Qtr 1,February,5,98,false,2,1520.811,Winter,13,6,15204.21,2010
2010,Qtr 1,February,5,11,false,2,1521.441,Winter,26,6,15216.91,2010
2010,Qtr 1,February,5,10,false,2,1522.143,Winter,34,6,15223.23,2010
2010,Qtr 1,February,5,91,false,2,1523.486,Winter,35,6,15234.76,2010
2010,Qtr 1,February,5,7,false,2,1523.65,Winter,21,6,15240.4,2010
2010,Qtr 1,February,5,20,false,2,1526.058,Winter,35,6,15262.38,2010
2010,Qtr 1,February,5,96,false,2,1526.689,Winter,26,6,15265.19,2010
2010,Qtr 1,February,5,85,false,2,153.018,Winter,26,6,1530.08,2010
2010,Qtr 1,February,5,52,false,2,153.687,Winter,22,6,1539.77,2010
2010,Qtr 1,February,5,41,false,2,153.813,Winter,19,6,1542.83,2010
2010,Qtr 1,February,5,74,false,2,1536.368,Winter,24,6,15359.18,2010
2010,Qtr 1,February,5,55,false,2,1539.439,Winter,18,6,15399.19,2010
2010,Qtr 1,February,5,26,false,2,1539.628,Winter,28,6,15392.58,2010
2010,Qtr 1,February,5,31,false,2,154.32,Winter,7,6,1543,2010
2010,Qtr 1,February,5,35,false,2,154.98,Winter,17,6,1552,2010
2010,Qtr 1,February,5,32,false,2,1541.738,Winter,11,6,15419.48,2010
2010,Qtr 1,February,5,81,false,2,1542.284,Winter,42,6,15424.24,2010
2010,Qtr 1,February,5,17,false,2,1542.788,Winter,28,6,15424.98,2010
2010,Qtr 1,February,5,10,false,2,1547.132,Winter,45,6,15473.72,2010
2010,Qtr 1,February,5,1,false,2,1549.806,Winter,21,6,15501.96,2010
2010,Qtr 1,February,5,59,false,2,155.058,Winter,4,6,1553.48,2010
2010,Qtr 1,February,5,31,false,2,155.806,Winter,17,6,1553.76,2010
2010,Qtr 1,February,5,31,false,2,155.806,Winter,39,6,1556.96,2010
2010,Qtr 1,February,5,5,false,2,1550.991,Winter,25,6,15513.71,2010
2010,Qtr 1,February,5,79,false,2,1553.612,Winter,26,6,15535.22,2010
2010,Qtr 1,February,5,3,false,2,1555.175,Winter,17,6,15548.65,2010
2010,Qtr 1,February,5,5,false,2,1555.678,Winter,29,6,15552.08,2010
2010,Qtr 1,February,5,11,false,2,1556.263,Winter,7,6,15566.93,2010
2010,Qtr 1,February,5,13,false,2,1556.77,Winter,42,6,15570.1,2010
2010,Qtr 1,February,5,38,false,2,15589.704,Winter,3,6,155897.94,2010
2010,Qtr 1,February,5,59,false,2,156.02,Winter,2,6,1563.1,2010
2010,Qtr 1,February,5,85,false,2,156.287,Winter,24,6,1559.47,2010
2010,Qtr 1,February,5,28,false,2,156.892,Winter,22,6,1573.92,2010
2010,Qtr 1,February,5,2,false,2,1560.195,Winter,36,6,15606.15,2010
2010,Qtr 1,February,5,9,false,2,1560.224,Winter,18,6,15605.14,2010
2010,Qtr 1,February,5,11,false,2,1561.233,Winter,11,6,15613.13,2010
2010,Qtr 1,February,5,46,false,2,1566.692,Winter,45,6,15667.72,2010
2010,Qtr 1,February,5,67,false,2,1566.977,Winter,23,6,15671.17,2010
2010,Qtr 1,February,5,92,false,2,1569.46,Winter,16,6,15694.3,2010
2010,Qtr 1,February,5,80,false,2,1569.837,Winter,1,6,15694.17,2010
2010,Qtr 1,February,5,85,false,2,157.178,Winter,18,6,1568.18,2010
2010,Qtr 1,February,5,85,false,2,157.659,Winter,14,6,1578.49,2010
2010,Qtr 1,February,5,58,false,2,157.681,Winter,39,6,1576.01,2010
2010,Qtr 1,February,5,85,false,2,157.793,Winter,32,6,1581.83,2010
2010,Qtr 1,February,5,19,false,2,157.834,Winter,45,6,1582.64,2010
2010,Qtr 1,February,5,11,false,2,1571.826,Winter,39,6,15715.06,2010
2010,Qtr 1,February,5,26,false,2,1572.358,Winter,12,6,15720.28,2010
2010,Qtr 1,February,5,8,false,2,1573.897,Winter,43,6,15738.47,2010
2010,Qtr 1,February,5,67,false,2,1574.103,Winter,10,6,15743.73,2010
2010,Qtr 1,February,5,49,false,2,1577.03,Winter,2,6,15767,2010
2010,Qtr 1,February,5,67,false,2,1578.858,Winter,2,6,15787.68,2010
2010,Qtr 1,February,5,25,false,2,1579.23,Winter,4,6,15790.5,2010
2010,Qtr 1,February,5,85,false,2,158.289,Winter,21,6,1578.59,2010
2010,Qtr 1,February,5,21,false,2,158.323,Winter,42,6,1579.43,2010
2010,Qtr 1,February,5,36,false,2,158.37,Winter,11,6,1586,2010
2010,Qtr 1,February,5,59,false,2,158.849,Winter,20,6,1587.89,2010
2010,Qtr 1,February,5,28,false,2,158.891,Winter,2,6,1592.41,2010
2010,Qtr 1,February,5,1,false,2,158.938,Winter,33,6,1586.58,2010
2010,Qtr 1,February,5,11,false,2,1582.188,Winter,45,6,15826.08,2010
2010,Qtr 1,February,5,82,false,2,1583.357,Winter,12,6,15831.67,2010
2010,Qtr 1,February,5,22,false,2,1588.629,Winter,22,6,15886.79,2010
2010,Qtr 1,February,5,27,false,2,159.498,Winter,39,6,1591.08,2010
2010,Qtr 1,February,5,3,false,2,1592.879,Winter,20,6,15933.49,2010
2010,Qtr 1,February,5,87,false,2,1599.182,Winter,40,6,15990.52,2010
2010,Qtr 1,February,5,41,false,2,16.116,Winter,18,6,161.76,2010
2010,Qtr 1,February,5,72,false,2,16.297,Winter,38,6,167.67,2010
2010,Qtr 1,February,5,91,false,2,16.819,Winter,3,6,166.19,2010
2010,Qtr 1,February,5,27,false,2,160.15,Winter,8,6,1605,2010
2010,Qtr 1,February,5,13,false,2,1600.948,Winter,37,6,16009.78,2010
2010,Qtr 1,February,5,13,false,2,1601.152,Winter,7,6,16011.92,2010
2010,Qtr 1,February,5,23,false,2,1605.226,Winter,29,6,16052.46,2010
2010,Qtr 1,February,5,9,false,2,1605.381,Winter,28,6,16054.71,2010
